Id,SalePrice
1461,130349.6445
1462,159895.1667
1463,171088.01
1464,183719.0556
1465,208300.8333
1466,178702.75
1467,165195.4914
1468,173561.1342
1469,179313.7367
1470,126093.1767
1471,188426.4162
1472,106886.2667
1473,108306.5
1474,169054.75
1475,140792.4762
1476,421839.37
1477,252088.202
1478,327303.7328
1479,287488.9633
1480,434946.89
1481,332207.01
1482,214118.95
1483,180569.8306
1484,180330.1
1485,170256.12
1486,202921.8056
1487,339157.01
1488,254876.2833
1489,185578.1433
1490,189708.7375
1491,194944.0946
1492,123610.0892
1493,178811.5833
1494,294712.14
1495,309450.9233
1496,214073.948
1497,201797.4146
1498,155647.296
1499,155647.296
1500,157914.6835
1501,174522.0975
1502,151979.796
1503,271345.48
1504,224911.05
1505,212520.86
1506,216360.1467
1507,220131.53
1508,201805.5867
1509,171974.25
1510,157425.894
1511,157745.5473
1512,175178.785
1513,180093.56
1514,164891.61
1515,211328.3917
1516,169610.35
1517,147382.5714
1518,169137.125
1519,207528.2267
1520,149032.619
1521,149470.994
1522,182727
1523,128208.0438
1524,128404.7343
1525,127621.4819
1526,126343.8708
1527,118956.8233
1528,126666.131
1529,156436.454
1530,171516.5
1531,149854.4
1532,106837.0119
1533,164222.37
1534,131744.7305
1535,151172
1536,138459.7095
1537,115842.94
1538,188794
1539,254260.73
1540,160374.65
1541,170244.9167
1542,151702.18
1543,203525.1
1544,110100.7071
1545,113101.7033
1546,142948.7222
1547,138401
1548,143737.6071
1549,125850.995
1550,155960.5789
1551,141034.5667
1552,149458.56
1553,143074.6
1554,121523.5505
1555,157234.08
1556,118954.1749
1557,142558.76
1558,99944.06667
1559,150576.5
1560,155913.4289
1561,192614.565
1562,126316.0258
1563,119908.828
1564,165048.87
1565,148541.105
1566,225481.5533
1567,112958.81
1568,196239.82
1569,135098.5
1570,141089.6
1571,137204.58
1572,146535.534
1573,220401.94
1574,162534.19
1575,210699.7267
1576,217404.08
1577,181467.5304
1578,162186.4867
1579,137373.0333
1580,196170.7022
1581,140084.3833
1582,135703.1984
1583,322527.19
1584,239318.75
1585,141904.2029
1586,86447.77
1587,119468.7244
1588,151596.374
1589,120677.1267
1590,139566.8333
1591,109484.7971
1592,140889.9288
1593,140236.4482
1594,164651.27
