Id,SalePrice
1461,168494.5929
1462,172779.9824
1463,178306.2015
1464,177042.6272
1465,184937.0949
1466,179122.4303
1467,177466.3777
1468,177951.6584
1469,174858.718
1470,168424.808
1471,178076.4277
1472,170865.2345
1473,165251.1107
1474,176678.8111
1475,172383.3392
1476,196175.0379
1477,190905.063
1478,193178.6451
1479,195866.1303
1480,192770.8612
1481,194888.3922
1482,186536.4652
1483,178528.2955
1484,179057.3652
1485,179690.5848
1486,181124.8068
1487,196123.4615
1488,188560.4284
1489,180574.9803
1490,178612.8005
1491,181124.8068
1492,168226.9897
1493,178823.4075
1494,195546.4097
1495,197175.2015
1496,178647.5382
1497,179525.4365
1498,178398.5581
1499,179376.2962
1500,176456.18
1501,175457.1171
1502,178480.3134
1503,189207.0069
1504,190548.4774
1505,181224.6466
1506,178166.0073
1507,178403.1356
1508,177759.9557
1509,174663.2517
1510,171145.3338
1511,171872.4787
1512,176177.2513
1513,181109.2504
1514,178027.4149
1515,179002.1585
1516,182953.172
1517,174099.3168
1518,175022.2793
1519,182202.3847
1520,167246.4762
1521,169879.1056
1522,174275.029
1523,164634.6695
1524,169456.84
1525,168018.2064
1526,170855.2675
1527,169743.8703
1528,169805.7411
1529,169743.8703
1530,174359.3072
1531,177092.0482
1532,165807.8426
1533,170530.4296
1534,167459.7625
1535,175702.987
1536,167373.5042
1537,170635.1718
1538,185257.3504
1539,192239.0391
1540,178837.2629
1541,173768.3319
1542,169511.5705
1543,177279.6462
1544,163529.9035
1545,169887.4964
1546,172161.4274
1547,170647.1955
1548,169778.7088
1549,168424.808
1550,177203.1921
1551,171326.13
1552,174442.6015
1553,174115.6628
1554,167250.9792
1555,175909.7459
1556,167595.1269
1557,174052.978
1558,169887.4964
1559,171043.434
1560,178860.4422
1561,175720.875
1562,164488.7804
1563,164488.7804
1564,171813.8695
1565,176511.8169
1566,179560.974
1567,168424.808
1568,178651.7775
1569,177528.1797
1570,174883.7477
1571,174390.1972
1572,167246.4762
1573,180538.7121
1574,177873.6393
1575,178255.6406
1576,189039.5283
1577,181942.978
1578,183067.1381
1579,173996.2021
1580,181866.5671
1581,170498.6012
1582,169183.3362
1583,203570.8853
1584,184448.5942
1585,173522.8205
1586,163805.0463
1587,166566.3708
1588,170133.6129
1589,173762.5838
1590,172605.7677
1591,165816.2772
1592,170025.6743
1593,172722.7608
1594,179471.2861
1595,178462.7923
1596,178246.9577
1597,178540.8108
1598,180708.1982
1599,181989.8399
1600,186259.1863
1601,163805.0463
1602,171924.8083
1603,165816.2772
1604,191584.1684
1605,196304.9378
1606,177372.9259
1607,179569.0912
1608,185097.977
1609,180916.0543
1610,178386.3406
1611,175762.5581
1612,177314.0345
1613,178336.0438
1614,167328.7011
1615,165071.3975
1616,164567.3766
1617,164567.3766
1618,165247.3085
1619,173042.1287
1620,176578.7288
1621,172111.9992
1622,178305.8046
1623,197535.1365
1624,178966.5782
1625,172999.7055
1626,177858.8428
1627,177801.1554
1628,196255.9497
1629,181113.2494
1630,197535.1365
1631,187866.1038
1632,187866.1038
1633,179965.7277
1634,178780.3534
1635,178348.0959
1636,178433.6892
1637,179740.8177
1638,183826.9787
1639,179132.0176
1640,184818.6403
1641,178028.3145
1642,184258.3052
1643,191497.2946
1644,191307.0056
1645,174894.8874
1646,176751.6811
1647,180013.8
1648,171632.6568
1649,168005.0044
1650,169183.3362
1651,169183.3362
1652,170162.6393
1653,170162.6393
1654,177437.3393
1655,179958.8032
1656,177353.061
1657,177437.3393
1658,177437.3393
1659,173542.5537
1660,174195.9811
1661,194187.4069
1662,193255.3622
1663,205443.7811
1664,200570.2978
1665,196701.5633
1666,203570.8853
1667,197187.9944
1668,198939.8247
1669,195357.1818
1670,198731.0414
1671,184374.9129
1672,197985.3061
1673,193480.7362
1674,191663.5912
1675,177821.0203
1676,177214.7081
1677,180994.6102
1678,205234.9978
1679,203570.8853
1680,192904.0759
1681,186343.6383
1682,193693.0693
1683,178587.9259
1684,179545.1765
1685,177247.6032
1686,177205.1495
1687,179356.2581
1688,180991.5132
1689,180991.5132
1690,181113.2494
1691,180649.7289
1692,196304.9378
1693,179965.7277
1694,178501.4032
1695,179336.3932
1696,190618.4822
1697,179336.3932
1698,192509.6269
1699,195438.1371
1700,185266.7347
1701,191897.9809
1702,191663.5912
1703,191663.5912
1704,200197.0257
1705,187866.1038
1706,205234.9978
1707,181582.4885
1708,181582.4885
1709,193327.7037
1710,187866.1038
1711,197933.7297
1712,190630.4938
1713,188018.9236
1714,181983.1748
1715,182284.0213
1716,175833.2525
1717,175252.1771
1718,173736.0261
1719,184275.0731
1720,192064.2775
1721,176763.045
1722,171728.5639
1723,176251.6023
1724,185989.4455
1725,184675.7594
1726,179672.1752
1727,179009.0015
1728,180491.36
1729,177287.1299
1730,180299.9491
1731,173216.7831
1732,170666.5551
1733,165247.3085
1734,168460.0128
1735,165247.3085
1736,165247.3085
1737,200778.1563
1738,183783.9376
1739,183149.7896
1740,177994.6018
1741,174602.1537
1742,175732.26
1743,177914.2515
1744,193713.1825
1745,183186.5707
1746,190249.4416
1747,182673.5761
1748,182088.2996
1749,172934.3528
1750,172002.9028
1751,180948.2252
1752,165247.3085
1753,174938.2935
1754,183214.2947
1755,178926.5471
1756,169183.3362
1757,165247.3085
1758,175348.0161
1759,178992.0483
1760,170924.664
1761,173135.0278
1762,175666.3038
1763,176198.4179
1764,170259.9535
1765,176012.7551
1766,178276.297
1767,179915.1117
1768,168005.0044
1769,175451.5156
1770,173426.1869
1771,168427.2699
1772,170593.4667
1773,171616.8317
1774,176833.5188
1775,172084.6582
1776,175635.5301
1777,165247.3085
1778,168005.0044
1779,167923.249
1780,174408.4472
1781,168132.0323
1782,165497.0485
1783,177885.0959
1784,164567.3766
1785,170424.1515
1786,177106.5524
1787,182398.76
1788,165288.2652
1789,171602.4833
1790,166519.431
1791,178132.3622
1792,172477.8549
1793,174797.1596
1794,173001.7109
1795,172084.6582
1796,172588.6791
1797,172518.3256
1798,168213.7877
1799,166247.1421
1800,168767.3347
1801,177816.3879
1802,178394.3668
1803,176400.0963
1804,172289.8592
1805,172084.6582
1806,170318.2077
1807,179130.5137
1808,174234.7125
1809,176991.6299
1810,173307.7456
1811,175264.6514
1812,176432.2475
1813,164682.1679
1814,169392.1195
1815,163805.0463
1816,164763.9232
1817,178724.0506
1818,183602.5032
1819,170520.9589
1820,164792.4525
1821,176978.378
1822,179832.1194
1823,164792.4525
1824,175856.8964
1825,178888.3158
1826,165247.3085
1827,166775.1541
1828,177231.0657
1829,174770.2401
1830,178029.6157
1831,182107.2334
1832,174182.3377
1833,178023.0471
1834,176922.9448
1835,181328.0695
1836,174547.3652
1837,165050.762
1838,170053.8516
1839,163805.0463
1840,173310.6947
1841,173392.45
1842,168867.929
1843,173494.0358
1844,173522.8205
1845,181636.0077
1846,178672.3417
1847,179458.9701
1848,163805.0463
1849,175221.6728
1850,168213.7877
1851,174495.394
1852,168213.7877
1853,172665.3051
1854,175898.24
1855,176994.1168
1856,185266.7347
1857,183372.4535
1858,177928.8523
1859,178809.2441
1860,171704.083
1861,178809.2441
1862,181279.6314
1863,181279.6314
1864,181279.6314
1865,190781.6105
1866,195357.1818
1867,191663.5912
1868,197535.1365
1869,180139.764
1870,192192.1312
1871,192273.0608
1872,177317.7701
1873,185266.7347
1874,169297.8441
1875,181983.1748
1876,179549.8865
1877,181565.7206
1878,182191.9581
1879,168258.0639
1880,169704.4457
1881,188018.9236
1882,191497.2946
1883,181883.335
1884,184275.0731
1885,191024.0852
1886,197535.1365
1887,181299.1735
1888,200197.0257
1889,177317.7701
1890,171698.587
1891,174026.8413
1892,164288.4317
1893,171512.6813
1894,176378.1736
1895,175566.5955
1896,165165.5532
1897,165165.5532
1898,168031.6028
1899,172806.6085
1900,171354.6056
1901,177242.6309
1902,172208.3436
1903,177496.4163
1904,168005.0044
1905,179915.1117
1906,176335.0982
1907,180563.4374
1908,173039.4351
1909,172635.5495
1910,172635.5495
1911,178819.3304
1912,183682.0056
1913,182190.4065
1914,166015.4101
1915,191584.1684
1916,167877.1304
1917,196304.9378
1918,171167.1341
1919,173622.9557
1920,177314.0345
1921,205234.9978
1922,195357.1818
1923,180985.5118
1924,181535.0804
1925,184275.0731
1926,205234.9978
1927,170851.4653
1928,178658.8724
1929,166009.6388
1930,172884.7178
1931,170970.7969
1932,172111.9992
1933,176905.7439
1934,177801.1554
1935,177735.2243
1936,178780.3534
1937,178427.7248
1938,176937.9279
