Id,SalePrice
1461,185753.2889
1462,183075.0979
1463,185668.375
1464,185668.375
1465,186173.136
1466,185418.2125
1467,185702.6326
1468,185452.4701
1469,185791.9391
1470,185738.6995
1471,186368.9284
1472,185826.1967
1473,185581.8063
1474,185702.6326
1475,185705.3704
1476,175575.5057
1477,187463.8683
1478,179077.3375
1479,185338.9422
1480,169186.0919
1481,185189.7888
1482,186199.7261
1483,185673.3864
1484,185701.8719
1485,185547.5487
1486,185479.0601
1487,188461.9208
1488,187621.69
1489,185817.7605
1490,196708.7934
1491,185418.2125
1492,185622.4889
1493,185365.7191
1494,186481.9455
1495,186632.3413
1496,185593.6513
1497,185576.0341
1498,185576.0341
1499,185361.2176
1500,185576.0341
1501,185705.3704
1502,185602.6242
1503,192588.4476
1504,185271.3993
1505,185573.2964
1506,185544.0502
1507,186930.778
1508,185445.1222
1509,185452.4701
1510,185578.3078
1511,186296.8304
1512,185707.644
1513,185418.2125
1514,183563.7344
1515,186248.503
1516,185498.9248
1517,185477.0382
1518,185707.644
1519,185438.4858
1520,185548.0938
1521,185673.3864
1522,185673.3864
1523,185581.8063
1524,185671.1128
1525,185404.443
1526,185671.1128
1527,185947.0967
1528,185172.9151
1529,185548.0938
1530,185583.765
1531,185707.644
1532,185376.5566
1533,186009.109
1534,185581.8063
1535,185369.5886
1536,185438.7006
1537,180344.5214
1538,188967.3125
1539,185147.0305
1540,183132.6429
1541,185671.1128
1542,185581.8063
1543,185707.644
1544,185705.3704
1545,185656.7465
1546,185581.8063
1547,185366.9897
1548,185702.6326
1549,185826.1967
1550,185581.8063
1551,185656.7465
1552,184851.0144
1553,185073.2842
1554,185339.1079
1555,185544.0502
1556,185404.443
1557,185252.436
1558,185581.8063
1559,186708.2935
1560,185576.0341
1561,185290.4503
1562,185422.256
1563,185826.1967
1564,186185.618
1565,185525.6115
1566,186464.007
1567,185705.3704
1568,185539.0388
1569,185404.7851
1570,185674.2144
1571,186324.679
1572,185702.6326
1573,185662.1399
1574,185544.0502
1575,197143.0441
1576,187546.625
1577,185728.4619
1578,185224.1379
1579,185743.1658
1580,185581.8063
1581,185064.5877
1582,185581.8063
1583,182777.219
1584,185702.6326
1585,185705.3704
1586,185777.4234
1587,185581.8063
1588,186291.819
1589,185671.1128
1590,185581.8063
1591,185301.6163
1592,185831.2081
1593,185705.3704
1594,186084.1924
1595,185138.0225
1596,185409.946
1597,185838.6053
1598,185547.5487
1599,187245.8455
1600,186173.136
1601,180102.7951
1602,185602.6242
1603,184851.0144
1604,186064.9155
1605,186803.6156
1606,185702.6326
1607,183394.7227
1608,185686.5288
1609,185796.9505
1610,185547.5487
1611,185796.9505
1612,185673.3864
1613,185668.375
1614,185826.1967
1615,187870.1117
1616,187749.2854
1617,184788.3827
1618,185424.6927
1619,185475.2753
1620,187154.3627
1621,185390.4351
1622,185368.1558
1623,186873.3448
1624,185544.0502
1625,185513.9992
1626,185516.2728
1627,185511.2615
1628,186408.0565
1629,185452.4701
1630,187841.5397
1631,186145.3587
1632,186199.7261
1633,185545.5191
1634,185452.4701
1635,185424.6927
1636,185550.5304
1637,185418.2125
1638,185539.0388
1639,185565.6289
1640,186079.8978
1641,185516.2728
1642,185424.6927
1643,185923.7343
1644,186354.7522
1645,185256.1695
1646,185390.4351
1647,185516.2728
1648,185674.0945
1649,185424.6927
1650,185545.5191
1651,185545.5191
1652,185548.2568
1653,185333.4402
1654,185424.6927
1655,185405.4932
1656,185424.6927
1657,185424.6927
1658,185424.6927
1659,185548.2568
1660,185659.9388
1661,189167.5292
1662,188905.6462
1663,180688.1382
1664,184511.3779
1665,176925.4415
1666,189562.1696
1667,191840.5039
1668,186983.173
1669,188882.8896
1670,186055.3945
1671,185409.2396
1672,181465.4484
1673,186743.0551
1674,186987.0044
1675,185669.0831
1676,185696.8605
1677,185634.8255
1678,192492.9642
1679,185518.0543
1680,185222.1393
1681,179319.6188
1682,186693.517
1683,185674.0945
1684,185390.4351
1685,185424.6927
1686,185674.0945
1687,185424.6927
1688,185479.0601
1689,185565.6289
1690,185452.4701
1691,185479.0601
1692,185916.0667
1693,185209.8761
1694,185452.4701
1695,185424.6927
1696,186052.1204
1697,185424.6927
1698,186653.9272
1699,185993.2507
1700,185430.1908
1701,186828.3276
1702,187176.9802
1703,186103.4256
1704,187224.0943
1705,186569.5688
1706,192781.7283
1707,185578.3078
1708,185573.2964
1709,178691.5011
1710,186289.0247
1711,186103.4256
1712,186075.3357
1713,185526.1773
1714,185413.7462
1715,185424.6927
1716,185578.3078
1717,185545.5191
1718,185324.7079
1719,185418.2125
1720,186221.5728
1721,185539.0388
1722,185110.2451
1723,185390.4351
1724,185770.4076
1725,185964.5697
1726,185237.6535
1727,185701.8719
1728,185209.8761
1729,185444.8025
1730,185496.7457
1731,185265.1424
1732,185694.1964
1733,185620.3098
1734,185545.5191
1735,185230.6181
1736,185265.1424
1737,190281.539
1738,185009.3213
1739,185691.372
1740,184909.611
1741,185701.8719
1742,185548.2568
1743,185424.6927
1744,185884.2809
1745,185491.7198
1746,186590.4309
1747,185296.4449
1748,186505.4286
1749,185385.9688
1750,185550.5304
1751,185539.0388
1752,185548.2568
1753,185550.5304
1754,185578.3078
1755,185516.2728
1756,183585.9015
1757,185424.6927
1758,185030.109
1759,185773.4621
1760,185385.9688
1761,185516.2728
1762,185827.9442
1763,185516.2728
1764,185771.1885
1765,185389.698
1766,185435.8296
1767,185220.4157
1768,185545.5191
1769,185373.1671
1770,185230.6181
1771,185731.3185
1772,185774.931
1773,184978.3856
1774,185550.5304
1775,185424.6927
1776,185513.9992
1777,185548.2568
1778,185354.1822
1779,185741.1362
1780,185462.4881
1781,185550.5304
1782,184860.5788
1783,185462.6376
1784,184717.8722
1785,185390.4351
1786,185926.3349
1787,184591.8408
1788,179822.6051
1789,185513.9992
1790,184798.5439
1791,184116.4577
1792,185516.2728
1793,185182.261
1794,185842.0625
1795,185390.4351
1796,185499.6329
1797,186869.7481
1798,185424.6927
1799,185877.4991
1800,185407.7669
1801,185418.2125
1802,186145.5141
1803,185479.0601
1804,185620.3098
1805,185424.6927
1806,184950.4282
1807,187679.9749
1808,185196.3605
1809,184867.5467
1810,185424.6927
1811,184508.1927
1812,187104.6084
1813,185424.6927
1814,184911.9467
1815,180102.7951
1816,185305.5584
1817,185030.109
1818,185452.4701
1819,185452.4701
1820,185268.0668
1821,186555.1097
1822,185281.587
1823,183916.3015
1824,185573.2964
1825,185573.2964
1826,185376.0688
1827,185548.2568
1828,185545.5191
1829,186944.6883
1830,185376.0688
1831,184751.1609
1832,184571.5209
1833,185407.4247
1834,185376.0688
1835,185123.6563
1836,185501.9066
1837,184125.4073
1838,185032.5128
1839,183919.8361
1840,186045.5563
1841,186749.1835
1842,185390.4351
1843,185659.9388
1844,185496.7457
1845,186690.3023
1846,185390.4351
1847,183121.7205
1848,177464.3402
1849,185711.8899
1850,185548.2568
1851,185479.0601
1852,185545.5191
1853,185361.2176
1854,185299.1826
1855,185497.0733
1856,185490.415
1857,185588.3258
1858,185738.4721
1859,185622.5834
1860,186899.3297
1861,185622.5834
1862,189014.1391
1863,189048.3967
1864,189048.3967
1865,190385.825
1866,188200.4044
1867,187016.3949
1868,186698.5283
1869,185789.9831
1870,188052.4939
1871,186639.1394
1872,185390.4351
1873,185418.2125
1874,185424.6927
1875,185544.0502
1876,185452.4701
1877,185381.4622
1878,185544.0502
1879,185390.4351
1880,185388.7065
1881,186376.0625
1882,186010.303
1883,185479.0601
1884,185511.2615
1885,185976.2905
1886,185875.4924
1887,186222.5983
1888,197938.4033
1889,185390.4351
1890,185544.0502
1891,185620.3098
1892,185265.1424
1893,186706.6434
1894,185500.9898
1895,185639.8369
1896,185424.6927
